0,0,0,0,0,0,0
0,0,0,0,-0.30816907111598496,0,0
0,0,0,0,0,-1.4978656116837044,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
