0,0.0,4.900000095367432,0.0,1.4
1,-1.6970562934875488,4.900000095367432,1.6970562934875488,1.0
2,-0.6363961696624756,4.900000095367432,0.6363961696624756,0.5
3,-1.3435028791427612,4.900000095367432,1.3435028791427612,0.5
4,-0.14142125844955444,4.900000095367432,0.14142125844955444,1.2
5,-3.3941121101379395,4.900000095367432,3.3941128253936768,3.4
6,-2.9961225986480713,6.481103420257568,6.936952590942383,0.5
7,2.404163122177124,4.900000095367432,-2.404163122177124,4.8
8,1.115432858467102,12.411270141601562,-6.804162979125977,4.0
9,-2.116459369659424,10.626367568969727,-3.432368755340576,1.0
