-1.0098142106862729,0,0,0,0,0,0
0,-0.30816907111598496,0,0,0,0,0
0,0,0.0,0,0,0,0
0,0,0,1.4729351569717837,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
