0,0,1,0.8485281467437744,8.294113159179688,0.0,0,1,0,-3.14159,-3.14159,False
1,0,2,0.8485282063484192,8.294112205505371,0.0,0,1,0,3.14159,3.14159,False
2,0,3,0.6974858641624451,8.166160583496094,0.0,0,1,0,-2.65827,-2.65827,True
3,3,4,0.6974859237670898,8.166160583496094,0.0,1,0,0,-0.46077,0.60415,False
4,3,5,0.6974859237670898,8.166160583496094,0.0,1,0,0,-1.309,-1.309,False
5,3,6,0.6974859237670898,8.166160583496094,0.0,1,0,0,-0.1848,-0.1848,False
6,6,7,0.6974859237670898,8.166160583496094,0.0,0,1,0,0.72498,0.72498,True
7,3,8,0.6974859237670898,8.166160583496094,0.0,1,0,0,1.76236,1.76236,False
8,8,9,0.6974859237670898,8.166160583496094,0.0,0,1,0,-0.50043,-0.50043,False
